id_cliente,nome,sobrenome,tipo,email,telefone,cpf_cnpj,data_nascimento,data_cadastro,cidade,estado
2027,João Gabriel,Peixoto,PF,jpeixoto@uol.com.br,13921322714,87024513608,,2025-07-07,Castro das Flores,PA
2396,Manuella,Pimenta,PF,manuellapimenta@outlook.com,+5531985109445,643_257_809_47,1981-06-21,2025-07-07,Cirino da Prata,PR
100,Emanuel,Jesus,PF,ejesus@terra.com.br,31930269390,043_678_512_90,1979-01-27,2025-07-08,Nogueira,SC
81,Leonardo,Pastor,PF,lpastor@yahoo.com.br,41959537619,784_362_019_22,1969-02-17,2025-07-09,Silva Paulista,BA
638,Cecilia,Casa Grande,PF,cecilia40@hotmail.com,41999354740,89046231542,1962-07-08,2025-07-09,Gonçalves,MA
3409,Costa & Silveira ME,,PJ,costasilve@empresa.com.br,+5531948039322,29815047000195,1987-08-08,2025-07-09,Freitas,SE
2144,Ísis,Sousa,PF,ssousa@yahoo.com.br,+5561987078312,896.325.714-28,1980-10-13,2025-07-10,Sá das Flores,TO
2257,Luana,da Luz,PF,luanadaluz@bol.com.br,+5551974071706,74106382571,1984-01-09,2025-07-10,Ferreira,PB
2276,Comércio Camargo EIRELI,,PJ,comrciocam@empresa.com.br,+5547921908482,93.104.682/0001-63,1978-01-11,2025-07-10,da Conceição de Minas,CE
2891,Jade,Camargo,PF,jade_camargo@outlook.com,31930027302,416_095_738_20,1988-07-06,2025-07-10,Mendonça de Pastor,AP
2964,Letícia,Albuquerque,PF,letciaalbuquerque@terra.com.br,51956484012,632.485.901-06,1990-03-03,2025-07-10,da Rocha,TO
3462,Arthur Gabriel,Aragão,PF,arthurgabrielarago@bol.com.br,(47) 99582-9351,15702869303,1967-07-18,2025-07-10,Garcia de Ribeiro,PE
723,Marina,Alves,PF,marina.alves@hotmail.con,+5547976206569,180.394.267-31,1964-05-02,2025-07-11,Ferreira de Ramos,MA
1325,José Pedro,Correia,PF,jospedro_correia@yahoo.com.br,11964163775,496.731.502-06,2001-11-02,2025-07-11,Albuquerque Grande,GO
2945,Larissa,Ramos,PF,larissaramos@gmail.com,61920535849,541_026_738_90,1992-09-12,2025-07-11,Moraes Paulista,SE
443,Gael Henrique,Alves,PF,gaelhenriquealves@yahoo.com.br,+5551976415206,184.725.930-88,2001-09-24,2025-07-12,Fernandes de Castro,RO
904,Valentina,Mendes,PF,valentina_mendes@gmail.com,+5513910016549,83562940700,1963-05-07,2025-07-12,Sampaio,MA
1056,Hellena,da Luz,PF,hellena_daluz@outlook.com,+5521956472650,285.937.146-09,1994-12-26,2025-07-12,Pires do Norte,AM
1353,João Miguel,Mendonça,PF,joomiguelmendona@gmail.com,+5551969401430,620_475_893_47,1969-11-28,2025-07-12,Pastor Verde,RO
1573,Oliver,Ferreira,PF,oliver_ferreira@uol.com.br,+5521959948195,457_869_120_94,1975-07-16,2025-07-12,Silveira Verde,MA
1681,João Lucas,Santos,PF,jsantos@uol.com.br,41936812702,921.735.064-80,1963-03-09,2025-07-12,Montenegro,AC
2060,Benício,Pires,PF,bpires@hotmail.con,(41) 91751-4332,739_215_804_04,2003-12-20,2025-07-12,da Mota Paulista,RN
2588,Esther,da Luz,PF,esther_daluz@gmail.com,11915396843,287_514_036_17,1983-01-12,2025-07-12,Pereira,AL
3017,Breno,Nascimento,PF,breno.nascimento@outlook.com,(47) 91195-6144,84017926576,,2025-07-12,Carvalho,SE
3133,André,Cardoso,PF,andr45@ig.com.br,13955061468,801.459.236-06,2000-12-31,2025-07-12,Rezende da Serra,AC
3304,Mariah,Albuquerque,PF,mariah.albuquerque@uol.com.br,(51) 97847-1020,54018963793,1987-01-09,2025-07-12,Monteiro de Minas,RJ
1431,Maya,Cirino,PF,maya.cirino@terra.com.br,21944911189,329_071_586_86,1991-02-24,2025-07-13,Leão,PB
1509,Vitor,Brito,PF,vbrito@hotmail.com,(71) 95856-8625,816.592.407-94,1959-04-10,2025-07-13,Almeida,AP
2304,Maria Fernanda,Guerra,PF,mariafernandaguerra@hotmail.com,+5571945475799,630_412_759_61,1958-01-25,2025-07-13,Guerra da Serra,MG
2317,Luna,Borges,PF,luna.borges@yahoo.com.br,+5561922484728,013_569_487_66,1968-09-27,2025-07-13,Correia dos Dourados,RN
2490,Ramos & Associados S/S,,PJ,r@comercio.net.br,,43.679.285/0001-41,1986-08-01,2025-07-13,Araújo Grande,RO
427,Atacado Costa S/S,,PJ,atacadocos.@empresa.com.br,(31) 93448-7967,61805279000175,1956-11-11,2025-07-14,Vieira das Pedras,AP
843,Diogo,Porto,PF,dporto@yahoo.com.br,(31) 91950-6037,605_921_834_24,1981-07-17,2025-07-14,Melo de Goiás,AC
1591,Ana,Cavalcanti,PF,ana30@terra.com.br,(31) 93841-1150,72396045199,2001-03-08,2025-07-14,Rezende de Costa,RO
3091,Isaac,da Luz,PF,isaac.daluz@ig.com.br,(31) 94750-9934,083_294_716_40,1956-09-27,2025-07-14,Costela de Minas,BA
119,Maria Cecília,Nogueira,PF,mnogueira@ig.com.br,(13) 96393-1321,732_189_504_14,,2025-07-15,Almeida Verde,CE
282,Rafaela,Martins,PF,rmartins@bol.com.br,+5571938185165,429.167.308-69,1974-12-03,2025-07-15,Carvalho,BA
348,João Miguel,Cavalcanti,PF,joomiguelcavalcanti@yahoo.com.br,71988247418,48235671964,1969-08-23,2025-07-15,Pires,PB
801,Anthony Gabriel,Aparecida,PF,anthonygabriel.aparecida@terra.com.br,,968.357.402-56,1957-07-28,2025-07-15,das Neves,MA
938,Amanda,Pacheco,PF,amanda_pacheco@ig.com.br,+5521934495395,506_348_197_39,1964-12-14,2025-07-15,Rios,PR
510,Helena,,PF,helena67@ig.com.br,31930038156,86237054162,,2025-07-16,Nogueira,RO
1279,Raquel,Porto,PF,raquelporto@bol.com.br,+5547915982206,39061784204,2002-03-04,2025-07-16,Sales de Costa,AM
694,Felipe,da Paz,PF,fdapaz@outlook.com,13935573448,425.916.073-70,2007-07-30,2025-07-17,Sales do Oeste,SP
814,Ian,Mendonça,PF,ian.mendona@bol.com.br,(61) 98506-9624,91843526719,2006-07-22,2025-07-17,Cassiano,RJ
866,Valentim,Cardoso,PF,valentim.cardoso@hotmail.com,(11) 98046-7965,270_914_568_58,1964-07-19,2025-07-17,Borges,SC
1911,Calebe,Fonseca,PF,calebe_fonseca@hotmail.com,+5571949246318,387_540_912_41,1993-10-24,2025-07-17,Dias da Prata,AP
2181,Josué,Correia,PF,josu70@bol.com.br,,497.861.502-01,1982-10-29,2025-07-17,Campos,RJ
2287,Isaque,Gonçalves,PF,isaque_gonalves@uol.com.br,+5541948614286,065.738.429-10,2002-05-02,2025-07-17,da Mota,AL
2841,Cecília,Brito,PF,ceclia.brito@terra.com.br,+5521987872535,964.752.083-29,1974-11-11,2025-07-17,Ferreira,BA
3198,Cauã,Rodrigues,PF,cau14@hotmail.com,+5521993111801,601_824_735_62,1981-05-15,2025-07-17,Ribeiro,CE
3331,Emanuelly,Nascimento,PF,enascimento@uol.com.br,41928782553,591.402.368-89,1964-06-04,2025-07-17,da Luz,RO
434,Guilherme,Albuquerque,PF,guilherme_albuquerque@bol.con.br,(61) 97621-2388,910.367.254-99,2003-04-30,2025-07-18,Guerra,SP
544,Manuella,Gonçalves,PF,manuella_gonalves@yahoo.com.br,(31) 96712-1297,98604231560,1974-02-09,2025-07-19,da Mota do Campo,PA
1515,Carolina,Andrade,PF,carolina59@hotmail.com,(13) 96882-5447,56934218728,1971-03-03,2025-07-19,da Luz,PB
1763,José,Sousa,PF,jsousa@outlook.com,31947029064,021_547_386_80,1980-08-28,2025-07-19,Campos,ES
1843,Eloah,da Mota,PF,eloahdamota@gmail.com,31911848385,56814972085,,2025-07-19,Moraes,AL
2483,Liz,Santos,PF,liz.santos@bol.com.br,,057.649.318-00,1959-04-08,2025-07-19,Sousa,MA
341,Soluções Lopes ME,,PJ,solueslope_@empresa.com.br,(13) 95841-6413,39_456_708_0001_97,1996-03-26,2025-07-20,Moura,MT
1367,João Gabriel,Siqueira,PF,joogabriel85@terra.com.br,+5571931821232,43980517675,1961-10-08,2025-07-20,Barbosa do Galho,RN
1549,Santos & Barbosa S/A,,PJ,santosbarb97@empresa.com.br,41923854732,62.189.573/0001-62,1982-08-10,2025-07-20,Borges,MT
2192,Noah,Almeida,PF,noah33@hotmail.com,41958986935,380.974.651-75,1990-09-30,2025-07-20,Duarte,RS
2875,Almeida & Associados EPP,,PJ,almeidaass.@empresa.com.br,21924897776,13.729.640/0001-89,2001-07-09,2025-07-20,Martins,PA
3384,Vitor,Pimenta,PF,vitor72@terra.com.br,(47) 99413-4078,230_746_918_40,1959-06-18,2025-07-20,Garcia,BA
3418,Matheus,Pacheco,PF,matheus58@gmail.com,13950585164,67943821564,1980-04-07,2025-07-20,Rezende do Amparo,RR
1278,Almeida & Castro EI,,PJ,almeidacas.@empresa.com.br,(51) 93191-9864,25796438000159,1970-01-29,2025-07-21,Castro das Pedras,PI
1856,José,Farias,PF,jos_farias@outlook.com,71949618287,137_286_490_31,1997-03-01,2025-07-21,da Costa,PI
2535,Beatriz,Farias,PF,beatriz.farias@bol.com.br,(21) 97389-9270,843_769_215_64,,2025-07-21,Gomes Alegre,MS
3188,Pietro,Brito,PF,pietro61@uol.com.br,61960104525,813_206_457_71,1969-03-23,2025-07-21,Pinto,RO
484,Eloah,da Costa,PF,eloahdacosta@yahoo.com.br,(41) 98225-6214,218_059_347_32,1994-03-30,2025-07-22,Campos,RS
948,Maria Alice,Casa Grande,PF,mariaalice48@outlook.com,11972286958,674.058.192-49,1968-12-13,2025-07-22,Ferreira da Serra,SP
1384,Brenda,Sampaio,PF,bsampaio@terra.com.br,(31) 93293-9204,165.209.438-51,1991-12-05,2025-07-22,Jesus de Minas,BA
1423,Laura,Viana,PF,laura_viana@bol.com.br,(41) 91335-8202,97168532030,1959-05-26,2025-07-22,Andrade da Serra,AP
1451,Ester,da Cunha,PF,ester57@outlook.com,(11) 97191-8932,54796210334,1960-06-09,2025-07-22,Brito,BA
2088,Maria Liz,Câmara,PF,marializ50@terra.com.br,,74536012907,2005-07-16,2025-07-22,Dias,AM
2212,Tecnologia Dias ME,,PJ,t@comercio.net.br,21924752729,23794581000186,1988-03-26,2025-07-22,Almeida de Melo,PA
2394,Laís,Guerra,PF,lguerra@terra.com.br,,741.620.598-02,1996-06-30,2025-07-22,Sales de Novais,PA
2470,Luiz Miguel,Aparecida,PF,luizmiguel6@outlook.com,11988804815,09718653457,,2025-07-22,Souza Paulista,RS
3194,Milena,Ferreira,PF,milena7@outlook.com,(51) 93403-6159,235_179_648_91,1989-12-04,2025-07-22,Macedo Verde,RN
3477,Maria Eduarda,Teixeira,PF,mariaeduarda.teixeira@terra.com.br,(51) 99410-2182,38769240140,1971-06-11,2025-07-23,Fogaça Verde,TO
3484,Maria Alice,Moreira,PF,mariaalice33@ig.com.br,,057.936.421-61,1981-07-24,2025-07-23,da Luz do Oeste,SP
210,Alícia,Casa Grande,PF,alcia.casagrande@yahoo.com.br,31926524058,923.165.708-95,,2025-07-24,Almeida,MG
374,Paulo,Vasconcelos,PF,pvasconcelos@hotmail.com,,023_198_675_03,1970-02-10,2025-07-24,Cavalcanti dos Dourados,PE
1899,Luísa,Pereira,PF,lusa.pereira@hotmail.com,31965423979,051_649_872_01,1981-07-25,2025-07-24,Moraes,GO
667,Soluções Pinto ME,,PJ,s@empresa.com.br,31913276118,31709824000169,1967-01-23,2025-07-25,Rodrigues,SP
1424,Davi,Sampaio,PF,gabriel_darosa@hotmail.com,,560.972.483-00,1964-05-05,2025-07-25,Camargo,RR
1601,Arthur Gabriel,Vieira,PF,arthurgabriel55@hotmail.com,(71) 91472-5600,613.589.042-51,1967-11-21,2025-07-25,Melo dos Dourados,BA
2137,Souza & Associados S/S,,PJ,souzaassoc@comercio.net.br,+5521992899668,52.430.819/0001-92,2002-11-29,2025-07-25,Garcia Verde,MT
2439,Hadassa,Ribeiro,PF,hadassa_ribeiro@bol.com.br,41938576713,610_824_795_94,2003-10-03,2025-07-25,Novais,MS
3210,Valentim,Borges,PF,vborges@hotmail.com,31938945884,105.624.379-16,1966-03-03,2025-07-25,Barbosa do Amparo,RR
3324,Ana Luiza,da Luz,PF,analuiza76@uol.com.br,(11) 98902-5358,38519420788,1969-10-06,2025-07-25,Nascimento de Nascimento,DF
289,Lívia,Nascimento,PF,lnascimento@hotmail.com,51985747241,147_059_836_10,1997-06-04,2025-07-26,Nogueira,ES
296,Renan,Fernandes,PF,rfernandes@gmail.com,11965879160,854_960_271_01,,2025-07-26,Vieira da Serra,DF
2358,Samuel,Novaes,PF,samuelnovaes@hotmail.com,(11) 92972-6556,945.081.726-01,1976-07-22,2025-07-26,Garcia,PR
2853,Informática Sales EIRELI,,PJ,i@empresa.com.br,+5561951161057,79_328_516_0001_10,1974-04-03,2025-07-26,Almeida da Mata,RR
761,Davi Lucas,Gonçalves,PF,dgonalves@yahoo.com.br,(11) 96054-4208,906_143_785_75,2002-08-27,2025-07-27,Pacheco do Campo,MG
1158,Elisa,Martins,PF,elisamartins@ig.com.br,+5547959999869,30781469287,1967-10-06,2025-07-27,Oliveira de Goiás,SC
2180,Marina,Vieira,PF,marina80@gmail.com,+5531955061319,419.830.562-51,1968-09-30,2025-07-27,Cavalcanti,AC
382,Andrade & Associados S/S,,PJ,a@empresa.com.br,+5547936272210,31.658.207/0001-81,,2025-07-28,Caldeira,SE
1272,Clarice,Siqueira,PF,claricesiqueira@outlook.com,+5561995577553,802.657.143-62,1975-12-10,2025-07-28,Alves,SP
1955,Santos & Associados Ltda.,,PJ,santosasso48@comercio.net.br,(31) 97084-2550,08491326000170,,2025-07-28,Peixoto,SE
503,Rafaela,Duarte,PF,rafaela25@uol.com.br,+5547979097878,932_145_760_70,1979-03-17,2025-07-29,Pastor,PE
1477,Cauã,Silveira,PF,cau.silveira@gmail.com,(47) 99261-8267,309_187_264_50,1970-12-27,2025-07-29,Ferreira das Pedras,PE
1788,Machado & Dias ME,,PJ,machadodia2@empresa.com.br,(47) 93027-1462,50_136_948_0001_47,1963-03-03,2025-07-29,Cavalcanti de Mendonça,AC
3098,Araújo & Fonseca EIRELI,,PJ,a@empresa.com.br,+5531959128752,89734215000140,,2025-07-29,Rodrigues,PI
543,Gael Henrique,da Cunha,PF,gaelhenrique37@uol.com.br,+5541988415527,453_190_876_75,2007-02-15,2025-07-30,Pastor,AM
808,Liz,Nogueira,PF,liznogueira@bol.com.br,71979881099,320.761.849-96,1963-02-05,2025-07-30,Pastor do Amparo,PI
1581,Maria Flor,Silva,PF,mariaflor.silva@outlook.com,61973198964,58230647992,1984-03-09,2025-07-30,da Luz,AP
541,Pietro,Rios,PF,mariahelena_alves@yahoo.com.br,+5513948184504,614.730.259-07,2006-09-21,2025-07-31,Rocha,AP
2004,Bruna,Vasconcelos,PF,brunavasconcelos@yahoo.com.br,+5511940537541,516.387.092-03,1969-05-18,2025-07-31,Monteiro do Campo,TO
3292,Maya,Andrade,PF,mayaandrade@terra.com.br,+5531971837047,51790843693,1968-04-02,2025-07-31,Sousa do Norte,RR
145,Maria Júlia,Ramos,PF,mariajlia26@gmail.com,(41) 98840-7300,265.784.309-38,1985-04-11,2025-08-01,Martins,CE
324,Igor,Albuquerque,PF,igor.albuquerque@ig.com.br,+5551978556962,764_315_028_17,1990-04-21,2025-08-01,Costela,AC
1039,Souza & Gonçalves S.A.,,PJ,souzagonal.@empresa.com.br,31941456526,04.369.871/0001-38,1969-02-23,2025-08-01,Novaes de Mendonça,RJ
1503,Henry,da Paz,PF,henry55@outlook.con,(41) 98918-1381,859_607_243_83,1957-07-12,2025-08-01,Pires de Fogaça,SC
1553,Emanuella,Camargo,PF,emanuella.camargo@outlook.com,(13) 92226-6547,451_207_986_67,,2025-08-01,Montenegro,RO
1595,Costa & Duarte Ltda.,,PJ,costaduart@empresa.com.br,61932525765,49.103.826/0001-75,2004-03-24,2025-08-01,Jesus de Cirino,PE
2906,Rafael,Siqueira,PF,rafael92@hotmail.com,+5511936614339,48632071580,1986-11-05,2025-08-01,Correia,AP
3110,Lopes Soluções e Consultoria Ltda.,,PJ,lopessolue.@empresa.com.br,61995085735,20.468.715/0001-80,1989-12-02,2025-08-01,Peixoto,GO
807,Pietra,Caldeira,PF,pietra.caldeira@terra.com.br,61969934876,045.796.318-20,1957-06-23,2025-08-02,Pereira,RO
1966,Souza & Associados ME,,PJ,souzaassoc_@comercio.net.br,(21) 98649-6455,62_745_083_0001_03,1975-09-05,2025-08-02,Camargo de Goiás,SP
2575,Asafe,Ramos,PF,aramos@terra.com.br,,036_471_958_39,1965-12-22,2025-08-02,Camargo,RJ
2710,Ana Liz,Cunha,PF,analiz17@yahoo.com.br,51921019592,80154769258,1971-07-13,2025-08-02,Monteiro,PB
127,Emanuelly,Caldeira,PF,emanuellycaldeira@ig.com.br,(61) 97405-6424,18052693721,,2025-08-03,Borges de Sá,RR
564,Vitor,da Costa,PF,vitor_dacosta@ig.com.br,+5561984997762,105.876.394-66,1999-08-05,2025-08-03,Marques,RO
1134,Maria Sophia,Cunha,PF,mcunha@ig.com.br,(41) 98176-6431,69831524764,,2025-08-03,Viana,GO
1306,Mathias,Barbosa,PF,mathiasbarbosa@terra.com.br,71987513086,908_325_467_47,1982-01-11,2025-08-03,Rios,ES
1500,Maria Isis,Cirino,PF,mariaisis92@outlook.com,,86943701584,1980-02-10,2025-08-03,da Costa da Mata,DF
3058,Mariana,Cunha,PF,mariana83@ig.com.br,13929356197,213_079_586_21,1988-11-14,2025-08-03,Novais de Goiás,RR
3144,Ana Beatriz,Pimenta,PF,apimenta@outlook.com,+5521959665275,627_854_109_20,2000-09-18,2025-08-03,Lima Verde,RR
3422,Pedro,Macedo,PF,pedromacedo@terra.com.br,+5531920445230,804_367_512_08,1978-10-27,2025-08-03,Silveira de Minas,MS
1328,Soares Importadora e Atacado EIRELI,,PJ,soaresimpo8@comercio.net.br,47924688121,17.294.805/0001-98,1996-05-05,2025-08-04,das Neves do Galho,CE
1545,Vitória,Pereira,PF,vitriapereira@uol.com.br,,475.962.108-30,1976-10-15,2025-08-04,Pereira,MA
1854,Nicole,Viana,PF,nicole63@outlook.com,(71) 91822-2352,02567183930,1991-02-14,2025-08-04,Rios Alegre,PR
2069,Camila,Garcia,PF,camila.garcia@bol.com.br,21966735308,25719608494,1968-01-05,2025-08-04,Ferreira,AL
2564,Brenda,Rezende,PF,brenda54@ig.com.br,51939041020,527_193_480_23,1984-06-29,2025-08-04,Gomes,SC
797,Tecnologia Oliveira S/S,,PJ,tecnologia_@empresa.com.br,(61) 94113-6272,25918703000124,,2025-08-05,Pastor dos Dourados,TO
940,Luiz Otávio,Peixoto,PF,luizotvio87@ig.com.br,+5513945433770,368.140.592-15,1962-04-26,2025-08-05,Porto da Mata,RJ
2349,Rafael,Andrade,PF,rafael_andrade@ig.com.br,+5511956239043,291_508_637_03,2004-02-19,2025-08-05,Pinto do Sul,AL
2651,Maria Isis,Abreu,PF,mariaisis.abreu@bol.com.br,13918159990,76891325021,1982-09-28,2025-08-05,Souza de Ribeiro,SE
2783,Theodoro,Rezende,PF,theodoro11@yahoo.com.br,31953496999,163.459.082-15,1982-11-28,2025-08-05,da Cunha,AL
3246,Fernanda,Nascimento,PF,fernanda.nascimento@yahoo.com.br,(11) 95135-8383,365.024.891-33,2002-07-22,2025-08-05,Silveira de Novais,AC
1023,Larissa,da Rocha,PF,larissadarocha@gmail.com,+5547963885774,25478361909,1988-06-09,2025-08-06,Rios de Almeida,PR
1853,Alícia,Barbosa,PF,alcia_barbosa@terra.com.br,21988077416,054_169_827_30,1962-06-01,2025-08-06,Cavalcanti,DF
2659,Alana,Rezende,PF,alanarezende@yahoo.com.br,(41) 96055-7116,243.791.806-03,1982-04-17,2025-08-06,Casa Grande,MT
3490,Marcela,da Mata,PF,marcela_damata@outlook.com,31951375675,938_752_416_73,1997-07-21,2025-08-06,Andrade do Campo,RR
372,Rodrigo,Novaes,PF,rnovaes@terra.com.br,(41) 92704-2089,95780234647,1976-04-14,2025-08-07,Vargas,PE
1597,Anna Liz,Pinto,PF,annalizpinto@ig.com.br,(47) 95906-5048,156.492.378-91,1988-04-05,2025-08-07,Mendes de Dias,CE
2486,Thales,Leão,PF,thales.leo@ig.com.br,+5513942246833,278.156.043-07,1997-03-16,2025-08-07,Câmara,TO
182,Ryan,Cavalcanti,PF,ryan_cavalcanti@terra.com.br,+5551983079371,25860419333,1989-02-26,2025-08-08,Dias de Goiás,PB
1650,Fernandes & Gomes EPP,,PJ,fernandesg4@comercio.net.br,+5531914002338,07234981000180,,2025-08-08,Sousa,AP
1672,Vargas Tecnologia e Serviços S/S,,PJ,vargastecn_@comercio.net.br,(61) 93911-6399,84.957.106/0001-78,1970-07-31,2025-08-08,da Cunha do Oeste,MG
2238,Pereira & Guerra EI,,PJ,pereirague@comercio.net.br,+5547972393591,76.920.534/0001-06,1987-11-17,2025-08-08,Monteiro do Norte,PB
3042,Ágatha,Andrade,PF,joaquim77@terra.com.br,(11) 91869-1168,072.438.159-79,,2025-08-08,Camargo,CE
3395,Nicolas,Siqueira,PF,nicolas.siqueira@gmail.com,47976481128,789_236_450_10,,2025-08-08,da Luz das Pedras,TO
706,Arthur,Martins,PF,amartins@terra.com.br,+5521979735238,825_916_304_70,1976-11-09,2025-08-09,Rodrigues,SE
1674,Brayan,Rocha,PF,brayanrocha@ig.com.br,51986563019,132.579.460-07,1961-11-20,2025-08-09,Montenegro do Campo,PI
2232,Davi Lucca,Brito,PF,davilucca.brito@gmail.com,+5511924933472,067.985.432-00,,2025-08-09,Cirino da Mata,TO
219,Luiz Henrique,Vieira,PF,gael75@outlook.com,21974286100,984.205.716-01,1993-04-30,2025-08-10,da Paz,MT
414,Ramos Serviços e Distribuidora S/S,,PJ,ramosservi_@empresa.com.br,+5561982272807,80_761_235_0001_35,1991-02-28,2025-08-10,Silva,RN
491,Lunna,Peixoto,PF,lunna.peixoto@uol.com.br,(13) 94163-5601,872.645.309-65,1977-10-22,2025-08-10,Sá Paulista,AM
1159,Luísa,Castro,PF,lcastro@gmail.com,47919204885,986_320_754_38,,2025-08-10,Sousa,SC
1202,Thiago,Andrade,PF,thiago.andrade@bol.com.br,+5511974024769,510_234_968_60,1960-01-22,2025-08-10,Novaes,PB
1361,Enzo Gabriel,da Rosa,PF,enzogabriel48@hotmail.com,71935322350,039.185.764-93,2000-08-18,2025-08-10,Aparecida da Praia,TO
1571,Davi Miguel,Rezende,PF,davimiguel41@yahoo.com.br,(41) 92474-2062,061_823_475_62,,2025-08-10,Albuquerque,GO
2081,Luiz Otávio,Cardoso,PF,luizotvio.cardoso@outlook.com,+5547957247302,236_705_491_61,2006-11-21,2025-08-10,Silva de Goiás,AL
2448,José Pedro,Cardoso,PF,jospedro12@terra.com.br,31942538519,548.932.710-32,1979-08-21,2025-08-10,Teixeira dos Dourados,MG
2746,Erick,Vieira,PF,evieira@gmail.com,21939869160,981.764.250-01,1980-06-21,2025-08-10,Barros de Silva,RO
2794,Araújo Distribuidora e Importadora Ltda.,,PJ,arajodistr.@comercio.net.br,+5551911533554,38290671000107,1967-03-02,2025-08-10,Sampaio,RJ
3407,Juliana,Sousa,PF,juliana.sousa@ig.com.br,(51) 99389-6255,213_907_645_16,2002-03-23,2025-08-10,Machado,DF
535,Pietra,Leão,PF,pietra_leo@outlook.com,+5513970131002,964_512_307_07,2004-10-29,2025-08-11,da Cunha,ES
1537,Mirella,Borges,PF,mborges@terra.com.br,(71) 97075-1056,74056129894,1994-09-25,2025-08-11,Pastor de Siqueira,AP
1816,Pedro Miguel,Fernandes,PF,pedromiguel_fernandes@outlook.com,+5571948624979,47180293504,1968-11-13,2025-08-11,Cavalcante de Minas,MT
2719,Luiz Fernando,da Cunha,PF,ldacunha@ig.com.br,47991008678,584_739_201_04,1969-12-26,2025-08-11,da Cruz,RO
3009,Sophie,Pacheco,PF,sophie_pacheco@outlook.com,47987609279,496.530.872-74,1978-04-27,2025-08-11,da Rocha do Amparo,MS
2622,Ribeiro & Almeida EI,,PJ,ribeiroalm@comercio.net.br,(21) 92337-7332,31764908000103,1957-08-15,2025-08-12,Sales de Ramos,RJ
2889,Emanuella,Dias,PF,emanuella_dias@uol.com.br,11935632012,42890567338,1991-09-18,2025-08-12,Pimenta da Praia,TO
502,Cunha Serviços e Atacado EI,,PJ,cunhaservi.@comercio.net.br,71970641511,62_153_897_0001_40,1983-10-01,2025-08-13,Cassiano,TO
610,Marina,Cardoso,PF,mcardoso@hotmail.com,(11) 95699-9633,13605287921,1991-01-10,2025-08-14,Câmara de Goiás,PE
1886,Martins Tecnologia e Serviços S.A.,,PJ,martinstec@empresa.com.br,,78_910_235_0001_08,1995-08-04,2025-08-14,Rocha Verde,BA
2549,Teixeira & Associados EI,,PJ,teixeiraas.@empresa.com.br,(47) 96463-2208,16.239.845/0001-74,1993-07-02,2025-08-14,da Rocha,AL
2694,Fernanda,Cassiano,PF,fernanda_cassiano@uol.com.br,+5547929371775,804_561_923_60,1993-12-19,2025-08-14,Montenegro,PE
2758,Lívia,Albuquerque,PF,lviaalbuquerque@outlook.com,(13) 93108-2043,043.791.658-84,1982-12-09,2025-08-14,Vargas da Serra,RO
3049,Maria Flor,Marques,PF,mariaflor31@gmail.com,41990044332,107_389_425_88,2006-04-21,2025-08-14,da Rosa da Mata,GO
3500,Miguel,Pimenta,PF,mpimenta@bol.com.br,(61) 92185-1430,64502718920,1966-11-02,2025-08-14,Novaes do Galho,CE
870,Nicolas,Cassiano,PF,nicolascassiano@bol.com.br,+5551968264323,705_269_341_07,1984-12-17,2025-08-15,da Rocha,AC
3468,Maria Isis,Guerra,PF,mariaisis.guerra@bol.com.br,61965546725,417_238_905_88,1968-09-20,2025-08-15,Cirino de Albuquerque,MS
3496,Juan,Cirino,PF,juan_cirino@terra.com.br,(61) 97621-3243,37845601993,2003-08-11,2025-08-15,Jesus de Goiás,TO
71,Maria Luísa,Sousa,PF,marialusasousa@terra.con.br,(21) 99346-9151,128.790.364-96,1958-04-21,2025-08-16,Aparecida das Flores,MG
345,Nathan,da Luz,PF,ndaluz@yahoo.com.br,(41) 94250-3808,794.605.382-74,,2025-08-16,Caldeira,PR
553,Isaque,Gonçalves,PF,isaquegonalves@ig.com.br,(51) 94145-2816,450_193_827_79,1999-12-13,2025-08-16,Ribeiro,MS
1265,Luara,Porto,PF,luaraporto@yahoo.com.br,(61) 92038-7174,82036194796,1985-03-26,2025-08-16,Mendes de Peixoto,MT
1455,Pedro Lucas,Fonseca,PF,pedrolucas_fonseca@hotmail.com,11921584526,956_178_230_86,2003-12-25,2025-08-16,Vargas,SP
2063,Alexia,Ferreira,PF,alexia.ferreira@terra.com.br,+5541971567130,436_908_512_89,,2025-08-16,Gomes Verde,MT
3071,Asafe,Marques,PF,asafe_marques@uol.com.br,71950936402,619_043_572_61,,2025-08-16,Guerra,RS
