id_cliente,nome,sobrenome,tipo,telefone,data_nascimento,data_cadastro,cidade,estado,cpf_cnpj_normalizado,email_valido,idade,dias_desde_cadastro,cpf_cnpj_mascarado,email_mascarado
1707,Lívia,da Rosa,PF,61981221577,1968-05-28,2025-05-03,Borges de Cavalcante,ES,83017496520,True,57.0,345,*********20,l***@gmail.com
2631,Larissa,Silva,PF,(41) 97206-6060,2003-06-07,2025-05-03,Viana,CE,92485361746,True,22.0,345,*********46,l***@hotmail.com
2905,Cecilia,Sá,PF,51934303292,2005-01-17,2025-05-03,Porto de Pires,PE,60549173820,True,21.0,345,*********20,c***@outlook.com
3230,Manuela,Moreira,PF,,1994-07-02,2025-05-03,da Luz,MT,72983654010,True,31.0,345,*********10,m***@gmail.com
520,João Vitor,da Cunha,PF,(71) 92315-3037,1968-02-27,2025-05-03,Caldeira do Campo,SE,24815936005,True,58.0,345,*********05,j***@gmail.com
710,Vieira & Ramos S/S,,PJ,+5531968679587,1996-07-20,2025-05-03,Fogaça,DF,48235069000120,True,29.0,345,************20,v***@empresa.com.br
1244,Eduardo,Sales,PF,(61) 95813-2159,2007-03-17,2025-05-04,Casa Grande das Pedras,SE,94305271699,True,19.0,344,*********99,e***@uol.com.br
243,Matteo,da Rosa,PF,(31) 99026-8817,1969-05-16,2025-05-04,Machado,SP,52694371043,True,56.0,344,*********43,m***@bol.com.br
3219,Thales,da Luz,PF,(31) 92504-2460,2007-06-24,2025-05-04,Machado Alegre,ES,93468512015,True,18.0,344,*********15,h***@hotmail.com
875,Eloah,Duarte,PF,21938635302,1989-12-07,2025-05-04,Ferreira,MG,30247159832,True,36.0,344,*********32,e***@gmail.com
1076,Ana Clara,Carvalho,PF,+5571958008832,1965-09-01,2025-05-05,Cassiano dos Dourados,RN,63485270938,True,60.0,343,*********38,a***@uol.com.br
2518,Lorenzo,Gomes,PF,+5513965889003,1960-06-22,2025-05-05,Casa Grande,AP,20461593734,True,65.0,343,*********34,l***@hotmail.com
1073,Olivia,Sampaio,PF,71919125082,1990-09-02,2025-05-06,da Cruz de Campos,SC,28731905404,True,35.0,342,*********04,o***@bol.com.br
1861,Ravi,Teixeira,PF,+5551983287999,1983-12-23,2025-05-06,Albuquerque,BA,34897165237,True,42.0,342,*********37,r***@terra.com.br
1881,Yasmin,Cardoso,PF,(13) 92828-7890,1963-04-20,2025-05-06,Porto das Pedras,PA,89657142067,True,63.0,342,*********67,y***@terra.com.br
2755,Maria Laura,Gomes,PF,(71) 94743-9350,1969-12-09,2025-05-06,Ferreira,MS,67352904107,True,56.0,342,*********07,m***@bol.com.br
2902,Milena,Vieira,PF,61957049194,1959-08-25,2025-05-06,da Paz,RO,92157863095,True,66.0,342,*********95,m***@gmail.com
551,Asafe,Gonçalves,PF,+5531930199721,1980-07-24,2025-05-06,Siqueira Grande,BA,41328067580,True,45.0,342,*********80,a***@terra.com.br
112,Luiz Otávio,Porto,PF,47924699198,1966-01-24,2025-05-07,da Rocha de Guerra,GO,34976850200,True,60.0,341,*********00,l***@terra.com.br
2792,Luiz Otávio,Aparecida,PF,(51) 95845-9343,1990-09-19,2025-05-07,da Paz,MG,53187209432,True,35.0,341,*********32,l***@uol.com.br
2897,Guilherme,Guerra,PF,+5561926443772,1997-08-13,2025-05-07,Guerra,SC,47361098584,True,28.0,341,*********84,g***@terra.com.br
2970,Ester,Andrade,PF,61957571720,,2025-05-07,Pacheco de Souza,RS,82495107630,True,,341,*********30,e***@outlook.com
3200,Maria Cecília,Câmara,PF,31963782409,1991-10-14,2025-05-07,Cavalcante do Sul,PE,74023581941,True,34.0,341,*********41,m***@outlook.com
477,Informática Souza ME,,PJ,(21) 96877-5993,1997-01-17,2025-05-07,Pastor Grande,RJ,18079256000100,True,29.0,341,************00,i***@empresa.com.br
897,Thomas,da Costa,PF,51940967438,,2025-05-07,da Mata Verde,PI,09531467234,True,,341,*********34,t***@terra.com.br
101,Giovanna,Souza,PF,13930433330,1962-01-02,2025-05-08,Fernandes de Mendonça,GO,45037812941,True,64.0,340,*********41,g***@ig.com.br
2356,Mathias,Ramos,PF,71938898298,2001-10-20,2025-05-08,Mendes,AC,25394107661,True,24.0,340,*********61,m***@uol.com.br
2855,Ísis,Nogueira,PF,(21) 94732-2259,1999-02-26,2025-05-08,das Neves,PE,29403165898,True,27.0,340,*********98,s***@terra.com.br
362,Cecilia,Câmara,PF,13915343750,1998-12-20,2025-05-08,Brito da Prata,MS,84106573920,True,27.0,340,*********20,c***@uol.com.br
649,Serviços Almeida EI,,PJ,(51) 92453-2340,2003-11-27,2025-05-08,Pinto de Lopes,MT,57239041000152,True,22.0,340,************52,s***@empresa.com.br
1216,Juliana,da Cunha,PF,(41) 95041-4121,2001-08-28,2025-05-09,Freitas,CE,35429706892,True,24.0,339,*********92,g***@hotmail.com
1378,Luísa,Borges,PF,(51) 94426-3237,1987-02-03,2025-05-09,Barros,DF,98207543132,True,39.0,339,*********32,l***@gmail.com
53,Liam,Alves,PF,+5531986257031,2003-01-03,2025-05-09,Araújo Paulista,RJ,48793652119,True,23.0,339,*********19,l***@hotmail.com
1478,Guilherme,Silveira,PF,+5561911687826,1968-05-19,2025-05-10,Mendes,AM,15980432779,True,57.0,338,*********79,g***@uol.com.br
2811,Pietro,Ribeiro,PF,(13) 92461-1200,1962-11-16,2025-05-10,Pimenta do Campo,AP,95623087159,True,63.0,338,*********59,a***@yahoo.com.br
3082,Luiz Fernando,Cavalcanti,PF,(21) 92295-7781,,2025-05-10,Machado,RR,32671045808,True,,338,*********08,l***@ig.com.br
376,Ana Julia,Correia,PF,(51) 92412-2627,1980-09-20,2025-05-10,Fogaça,AP,89532641033,True,45.0,338,*********33,a***@gmail.com
426,Ágatha,Rodrigues,PF,+5521930431121,,2025-05-10,Siqueira,PI,03891267568,True,,338,*********68,g***@uol.com.br
2169,Nina,Novaes,PF,71911441226,1993-03-04,2025-05-11,Campos Grande,SC,13680249713,True,33.0,337,*********13,n***@hotmail.com
2458,Alexia,Fonseca,PF,+5571926945958,1966-04-19,2025-05-11,Pacheco de Minas,SP,34592670892,True,60.0,337,*********92,a***@yahoo.com.br
2514,Tecnologia Castro S/A,,PJ,(61) 97117-3715,1971-07-07,2025-05-11,Almeida da Praia,GO,50379246000194,True,54.0,337,************94,t***@empresa.com.br
269,Camargo & Jesus EPP,,PJ,47912819605,1968-02-26,2025-05-11,Caldeira,SC,23716085000104,True,58.0,337,************04,c***@comercio.net.br
1264,Joana,da Paz,PF,+5541996205288,1996-01-08,2025-05-12,Pastor do Campo,PR,79653802186,True,30.0,336,*********86,j***@bol.com.br
1863,João Guilherme,Teixeira,PF,+5541940742546,,2025-05-12,Martins,SC,80649257111,True,,336,*********11,j***@outlook.com
2545,Noah,Pimenta,PF,,2006-08-22,2025-05-12,Borges das Pedras,MA,15283679446,True,19.0,336,*********46,n***@hotmail.com
283,Davi,Carvalho,PF,+5521969191269,1967-12-13,2025-05-12,da Luz de Nunes,RO,76420591325,True,58.0,336,*********25,d***@terra.com.br
3473,Bernardo,Dias,PF,(71) 93223-4637,1985-05-27,2025-05-12,Silva de Pereira,RO,69350478110,True,40.0,336,*********10,b***@outlook.com
560,Leonardo,Novais,PF,21929566433,1958-04-10,2025-05-12,Barros,PI,50746132999,True,68.0,336,*********99,l***@uol.com.br
1009,Bianca,Alves,PF,+5541974439517,,2025-05-13,Camargo da Mata,SE,83910752659,True,,335,*********59,b***@outlook.com
121,Eduarda,Novais,PF,(11) 97767-4422,2001-11-04,2025-05-13,Pacheco,TO,61829543709,True,24.0,335,*********09,e***@hotmail.com
2216,Vargas & Associados S/A,,PJ,+5521919557513,1963-05-09,2025-05-13,Siqueira de Novais,MS,81320475000167,True,62.0,335,************67,v***@comercio.net.br
2437,Diego,Pinto,PF,+5521964749006,1973-04-24,2025-05-13,da Conceição de Novaes,DF,67903815202,True,53.0,335,*********02,d***@outlook.com
933,Maya,da Paz,PF,51926533606,1977-03-31,2025-05-13,Peixoto,SE,65938741246,True,49.0,335,*********46,m***@yahoo.com.br
1155,Dom,Silva,PF,,1960-05-10,2025-05-14,Fogaça,MT,07186594301,True,65.0,334,*********01,d***@uol.com.br
1935,Benicio,Almeida,PF,,1967-03-15,2025-05-14,Ferreira Paulista,PI,13785942079,True,59.0,334,*********79,b***@bol.com.br
2258,Raul,Nascimento,PF,+5571987618479,,2025-05-14,Sá Paulista,ES,52817964020,True,,334,*********20,r***@bol.com.br
2626,Fernando,Caldeira,PF,11936866717,,2025-05-14,da Rocha Paulista,PB,31857946219,True,,334,*********19,f***@uol.com.br
3436,Ferreira Serviços e Soluções EPP,,PJ,+5531990538592,2002-01-25,2025-05-14,Fernandes de Goiás,DF,83521069000198,True,24.0,334,************98,f***@comercio.net.br
52,Antonella,Caldeira,PF,41969089784,2001-03-24,2025-05-14,Peixoto,GO,46831207987,True,25.0,334,*********87,a***@ig.com.br
730,Evelyn,Nogueira,PF,+5541953187412,1985-09-26,2025-05-14,Garcia de Vasconcelos,PE,36245780144,True,40.0,334,*********44,e***@bol.com.br
929,Alice,Mendes,PF,(51) 98197-3579,1986-08-05,2025-05-14,Rios da Mata,SC,45289703683,True,39.0,334,*********83,a***@uol.com.br
1696,Pietro,da Luz,PF,71978028960,1961-10-03,2025-05-15,Pimenta,AC,24056937800,True,64.0,333,*********00,p***@yahoo.com.br
2478,Bruna,Rodrigues,PF,11961543705,1960-03-06,2025-05-15,Vieira,AP,92613508442,True,66.0,333,*********42,b***@gmail.com
258,Martins & Associados S/S,,PJ,(31) 93472-9828,1985-07-10,2025-05-15,Silva do Norte,BA,30175862000116,True,40.0,333,************16,m***@comercio.net.br
3064,João Felipe,Rios,PF,71937374631,1995-07-19,2025-05-15,Pacheco da Mata,GO,04298573141,True,30.0,333,*********41,j***@hotmail.com
2037,Otto,Aragão,PF,+5531918657702,1995-06-06,2025-05-16,Sá,PB,23690458170,True,30.0,332,*********70,o***@terra.com.br
2624,Diogo,Azevedo,PF,(71) 97336-3117,1991-02-26,2025-05-16,Cardoso de Peixoto,PA,29143708579,True,35.0,332,*********79,d***@outlook.com
430,Oliveira & Castro EIRELI,,PJ,21992033529,1989-01-13,2025-05-16,Andrade de Alves,DF,18279463000108,True,37.0,332,************08,o***@comercio.net.br
1480,João Felipe,Fogaça,PF,41955034681,1991-01-23,2025-05-17,Viana,PB,62874019585,True,35.0,331,*********85,j***@uol.com.br
1829,Thomas,Pires,PF,+5571940266640,1988-02-11,2025-05-17,da Luz de Peixoto,GO,19235760895,True,38.0,331,*********95,t***@ig.com.br
2241,Benjamin,Silveira,PF,(41) 96239-9727,1985-04-11,2025-05-17,Pinto Grande,MT,98735214023,True,41.0,331,*********23,b***@ig.con.br
1969,Isabelly,Nogueira,PF,(21) 93494-1014,2005-03-13,2025-05-18,da Cruz,TO,87521340671,True,21.0,330,*********71,i***@yahoo.com.br
244,Yuri,Moraes,PF,,1976-08-14,2025-05-18,Santos,RJ,72635940800,True,49.0,330,*********00,y***@terra.com.br
329,Gomes Sistemas e Sistemas EI,,PJ,+5551910265812,2000-12-29,2025-05-18,Carvalho de Goiás,PI,04789613000100,True,25.0,330,************00,g***@empresa.com.br
1316,Gonçalves Informática e Importadora EI,,PJ,+5541939981684,1976-05-25,2025-05-19,Sousa de da Mota,RO,27356840000148,True,49.0,329,************48,g***@empresa.com.br
2465,Caleb,Costa,PF,+5521927838928,1967-04-20,2025-05-19,Nascimento,SC,26395140752,True,59.0,329,*********52,c***@terra.com.br
2468,Maria Julia,Rodrigues,PF,+5571911579941,1981-08-01,2025-05-19,Pimenta,AL,95713482014,True,44.0,329,*********14,m***@bol.com.br
2887,Esther,Pinto,PF,+5571992268859,1982-03-19,2025-05-19,Cavalcante,MS,59237014805,True,44.0,329,*********05,e***@uol.com.br
1,Maria Laura,Lima,PF,,1964-03-17,2025-05-20,Sousa Alegre,MG,83627154991,True,62.0,328,*********91,m***@gmail.com
1010,Laura,Cirino,PF,31928959865,1993-06-12,2025-05-20,Santos,AP,31520874979,True,32.0,328,*********79,l***@gmail.com
1260,Dias & Associados EIRELI,,PJ,71969743217,1970-09-06,2025-05-20,Vargas de Minas,PE,23971846000174,True,55.0,328,************74,d***@comercio.net.br
2147,Alexia,Rezende,PF,+5561962839094,1966-12-04,2025-05-20,Leão Alegre,AM,89217645346,True,59.0,328,*********46,a***@outlook.com
2250,Eloah,Pastor,PF,51991309298,1970-03-04,2025-05-20,Moura do Amparo,MG,40372619878,True,56.0,328,*********78,e***@yahoo.com.br
3421,Dante,Montenegro,PF,71966964164,1980-05-12,2025-05-20,Farias do Sul,PE,19370426850,True,45.0,328,*********50,d***@yahoo.com.br
2062,Amanda,Moraes,PF,31988241699,2007-03-12,2025-05-21,Sá Alegre,RS,01694857220,True,19.0,327,*********20,d***@gmail.com
2763,Lívia,Cunha,PF,(51) 91326-9726,1991-07-16,2025-05-21,Nogueira de Aparecida,TO,35610827930,True,34.0,327,*********30,l***@terra.com.br
2935,Matheus,da Costa,PF,21922839867,,2025-05-21,Guerra da Praia,RJ,45182370644,True,,327,*********44,m***@hotmail.com
2531,Sara,Silva,PF,+5571995129326,1979-07-21,2025-05-22,Cavalcante Grande,MA,54263987128,True,46.0,326,*********28,s***@ig.com.br
2654,Isabelly,Aragão,PF,21934607283,2006-01-27,2025-05-22,Teixeira do Sul,RS,79435026800,True,20.0,326,*********00,i***@outlook.com
1178,Ágatha,Nunes,PF,(61) 93708-8825,1996-05-30,2025-05-23,Rios de Minas,PA,05318679439,True,29.0,325,*********39,g***@terra.com.br
2388,Benício,Teixeira,PF,+5513962775288,1995-05-20,2025-05-23,da Rocha do Amparo,TO,06917384593,True,30.0,325,*********93,b***@terra.com.br
3046,Vitor Hugo,Cassiano,PF,71910692610,2002-11-28,2025-05-23,Lopes Paulista,SE,83569047229,True,23.0,325,*********29,v***@bol.com.br
3195,Luan,Barbosa,PF,+5521912859274,1967-06-27,2025-05-23,da Costa do Campo,TO,91862705402,True,58.0,325,*********02,l***@gmail.com
116,Marcela,Cavalcante,PF,51914635579,1977-03-03,2025-05-24,Oliveira da Serra,DF,74501923814,True,49.0,324,*********14,m***@bol.com.br
1340,Murilo,Fernandes,PF,(13) 96920-1320,1956-05-16,2025-05-24,Lopes de Pereira,SP,96758413209,True,69.0,324,*********09,m***@hotmail.com
1806,Luiza,Monteiro,PF,(47) 98020-9046,1966-09-25,2025-05-24,Rios,MT,57219846002,True,59.0,324,*********02,l***@hotmail.com
2422,Carolina,Cavalcante,PF,,,2025-05-24,da Paz da Praia,PR,08574691267,True,,324,*********67,c***@gmail.com
3434,Cauã,Casa Grande,PF,(11) 92298-4390,1994-12-03,2025-05-24,da Cunha de Goiás,DF,39865724065,True,31.0,324,*********65,c***@yahoo.com.br
700,Maria Alice,Barros,PF,,1981-09-03,2025-05-24,Fogaça,PB,87109465357,True,44.0,324,*********57,m***@bol.com.br
1301,Davi Luiz,Pacheco,PF,(51) 92368-5069,1995-07-23,2025-05-25,Rezende,ES,76523198030,True,30.0,323,*********30,c***@outlook.com
2024,Leandro,Caldeira,PF,(11) 91817-9767,1964-11-09,2025-05-25,Mendes da Mata,ES,28906473583,True,61.0,323,*********83,l***@terra.com.br
2962,Ana Vitória,Viana,PF,13919597956,2002-10-18,2025-05-25,Macedo,GO,16042357808,True,23.0,323,*********08,a***@yahoo.com.br
3088,Consultoria Garcia Ltda.,,PJ,,1963-09-22,2025-05-25,Rezende,RJ,63410729000156,True,62.0,323,************56,c***@comercio.net.br
1110,Brayan,,PF,31912687073,1982-09-24,2025-05-26,da Mota de Minas,ES,47190263896,True,43.0,322,*********96,b***@uol.com.br
2787,Raquel,Monteiro,PF,(71) 97526-6419,2002-11-20,2025-05-26,Souza de Minas,PA,13726485937,True,23.0,322,*********37,r***@bol.com.br
2925,Vasconcelos & Associados Ltda.,,PJ,(21) 94378-5746,1962-06-17,2025-05-26,Siqueira de Minas,CE,70195624000197,True,63.0,322,************97,v***@empresa.com.br
2958,Nicolas,Rocha,PF,,2002-02-20,2025-05-26,Vasconcelos,RJ,12386709469,True,24.0,322,*********69,n***@gmail.com
1284,Benicio,Câmara,PF,(31) 93879-8596,2001-09-12,2025-05-27,Rezende,MT,62317840969,True,24.0,321,*********69,b***@uol.com.br
2359,Farias & Associados S.A.,,PJ,13955925315,1970-12-05,2025-05-27,Melo da Serra,AM,47501892000178,True,55.0,321,************78,f***@empresa.com.br
2578,Rocha & Jesus S/A,,PJ,,1977-02-23,2025-05-27,Pereira de Gonçalves,PA,26039547000194,True,49.0,321,************94,r***@empresa.com.br
2729,Cauã,Rocha,PF,+5561980261118,1987-03-23,2025-05-27,da Mata,SC,63891452764,True,39.0,321,*********64,c***@terra.com.br
3006,Luan,Marques,PF,+5531967502242,1966-01-22,2025-05-27,Barros Alegre,SC,31562948709,True,60.0,321,*********09,l***@ig.com.br
407,Júlia,Brito,PF,(13) 96804-7141,1974-08-23,2025-05-27,Campos do Oeste,RJ,47036892196,True,51.0,321,*********96,j***@outlook.com
1276,Enzo,Guerra,PF,+5513962142192,1969-03-25,2025-05-28,Mendes,RR,52768193437,True,57.0,320,*********37,e***@outlook.com
2277,João,Costela,PF,13947733354,,2025-05-28,Viana,MS,47892653074,True,,320,*********74,j***@uol.com.br
2303,Davi Lucca,Caldeira,PF,+5561998307641,,2025-05-28,Oliveira,CE,72619804396,True,,320,*********96,d***@bol.com.br
2488,João Lucas,Mendes,PF,61994215308,1962-05-11,2025-05-28,Siqueira,PR,42387590104,True,63.0,320,*********04,j***@ig.com.br
2723,José Miguel,Araújo,PF,(13) 96379-7787,1987-07-19,2025-05-28,da Paz do Galho,MS,42670153844,True,38.0,320,*********44,j***@yahoo.com.br
1517,Maria Fernanda,Teixeira,PF,,,2025-05-29,Fogaça das Pedras,SE,16728430571,True,,319,*********71,m***@terra.com.br
3016,Mirella,Sousa,PF,71977539210,1983-07-26,2025-05-29,Gomes,RJ,39157608466,True,42.0,319,*********66,m***@uol.com.br
3116,Ana Júlia,Oliveira,PF,+5547941948356,1968-11-30,2025-05-29,Ferreira,AL,73625481090,True,57.0,319,*********90,a***@hotmail.com
869,Olivia,da Conceição,PF,+5561951318627,2005-05-06,2025-05-29,Aragão de Pires,PE,52168473080,True,20.0,319,*********80,o***@outlook.com
989,Lívia,Moreira,PF,21961693637,1992-09-08,2025-05-29,Nunes,AP,27548091397,True,33.0,319,*********97,l***@bol.com.br
2656,Léo,Andrade,PF,(31) 92762-1012,2003-06-28,2025-05-30,Azevedo,RR,32509481797,True,22.0,318,*********97,l***@bol.com.br
2670,Ribeiro & Cardoso S/A,,PJ,+5511995121173,1959-11-18,2025-05-30,Rios das Pedras,BA,85692470000116,True,66.0,318,************16,r***@comercio.net.br
2776,Paulo,Cavalcante,PF,+5551932806650,1974-10-02,2025-05-30,Rezende da Prata,RO,62130784950,True,51.0,318,*********50,p***@outlook.com
909,Anthony,Mendes,PF,+5551949656521,1970-12-04,2025-05-30,Gonçalves,PR,59043827150,True,55.0,318,*********50,a***@ig.com.br
1150,Caroline,Porto,PF,+5531981551636,1958-03-26,2025-05-31,da Rosa de Goiás,MG,06781235435,True,68.0,317,*********35,c***@outlook.com
128,Soluções Machado Ltda.,,PJ,,1995-09-07,2025-05-31,Santos,AP,96573102000175,True,30.0,317,************75,s***@comercio.net.br
2593,Nathan,Fonseca,PF,+5551978822768,1989-09-28,2025-05-31,Araújo de Dias,PB,71432085905,True,36.0,317,*********05,n***@hotmail.com
3312,Davi Lucca,Souza,PF,+5547944008776,1957-11-30,2025-05-31,da Costa da Praia,PB,78941502667,True,68.0,317,*********67,d***@outlook.com
2067,Bruno,Barros,PF,47918568989,,2025-06-01,Peixoto,SC,28019347550,True,,316,*********50,b***@outlook.com
239,Maya,Correia,PF,(13) 94216-9135,1976-04-20,2025-06-01,Gomes de Pires,ES,65394817057,True,50.0,316,*********57,m***@outlook.com
391,Cardoso Sistemas e Serviços S.A.,,PJ,(13) 91804-1479,2006-05-21,2025-06-01,Ramos Paulista,RN,36071489000130,True,19.0,316,************30,c***@comercio.net.br
211,Marina,Nascimento,PF,(61) 91815-3538,1985-06-01,2025-06-02,Moraes da Serra,PE,87592401649,True,40.0,315,*********49,m***@uol.com.br
3189,Mirella,Novais,PF,(31) 99130-3442,1981-08-28,2025-06-02,Nascimento do Sul,RR,85960423774,True,44.0,315,*********74,m***@bol.com.br
750,Luiz Fernando,Aparecida,PF,+5541949221329,,2025-06-02,da Rocha,GO,81359240705,True,,315,*********05,l***@hotmail.com
1096,Monteiro Tecnologia e Consultoria EIRELI,,PJ,,1966-07-14,2025-06-03,Teixeira,MA,29163587000131,True,59.0,314,************31,m***@comercio.net.br
2072,Maria Helena,Farias,PF,61924517801,,2025-06-03,Costa,TO,12783950405,True,,314,*********05,m***@hotmail.com
2408,Leandro,Nascimento,PF,+5521984623295,1959-04-13,2025-06-03,Correia,PA,75834612008,True,67.0,314,*********08,l***@uol.com.br
353,Júlia,,PF,+5531976847542,,2025-06-03,Vargas do Campo,RJ,17806524371,True,,314,*********71,j***@yahoo.com.br
141,Lucas Gabriel,Pinto,PF,(71) 97127-5602,2006-12-08,2025-06-04,Moura,MS,39785461084,True,19.0,313,*********84,l***@gmail.com
159,Pedro Miguel,Nogueira,PF,+5561925273252,1969-10-05,2025-06-04,da Conceição,SP,34905261805,True,56.0,313,*********05,f***@uol.com.br
1967,Gael Henrique,Castro,PF,+5561993216544,1984-07-03,2025-06-04,Teixeira,DF,24507691885,True,41.0,313,*********85,g***@uol.com.br
2225,Andrade & Associados S/S,,PJ,(11) 97368-2115,1981-03-09,2025-06-04,Sousa,DF,30687541000109,True,45.0,313,************09,a***@empresa.com.br
1483,Joaquim,Barros,PF,,1958-08-29,2025-06-05,Moura,DF,90425167801,True,67.0,312,*********01,j***@terra.com.br
161,Kevin,Campos,PF,+5541970058657,1996-06-21,2025-06-06,Brito,RS,01583264906,True,29.0,311,*********06,k***@gmail.com
1691,Breno,Silveira,PF,+5541963211292,1974-02-15,2025-06-06,Rezende de Fonseca,AC,56819203721,True,52.0,311,*********21,b***@yahoo.com.br
2099,Caroline,Rocha,PF,61977091792,1974-01-16,2025-06-06,Carvalho,RN,73986204547,True,52.0,311,*********47,c***@gmail.com
914,Isadora,Moura,PF,(61) 96929-1843,1972-09-19,2025-06-06,Rocha,CE,95028134642,True,53.0,311,*********42,i***@hotmail.com
107,Sara,Vargas,PF,+5551993423445,,2025-06-07,Mendonça,DF,50312687940,True,,310,*********40,s***@ig.com.br
1880,José,Rodrigues,PF,71996881034,,2025-06-07,Monteiro,GO,72045169316,True,,310,*********16,j***@hotmail.com
2652,Miguel,Pastor,PF,+5511938373971,1974-01-11,2025-06-07,Rezende,RR,06784913566,True,52.0,310,*********66,m***@outlook.com
2749,Enrico,Vieira,PF,41982124979,1989-12-18,2025-06-07,Fogaça,PE,71509683259,True,36.0,310,*********59,e***@bol.com.br
3055,Ryan,Vieira,PF,(41) 91653-8026,1997-05-27,2025-06-07,Gonçalves,MS,06972348196,True,28.0,310,*********96,r***@yahoo.com.br
3437,Thales,Fogaça,PF,(21) 99224-1982,1994-07-30,2025-06-07,da Rosa,RR,08346759274,True,31.0,310,*********74,t***@terra.com.br
959,Laís,da Costa,PF,41990986789,1968-11-30,2025-06-07,Cardoso de Gomes,PA,67548123035,True,57.0,310,*********35,l***@gmail.com
1169,Benicio,Freitas,PF,+5513995608990,,2025-06-08,Pastor Alegre,RO,29457610334,True,,309,*********34,b***@yahoo.com.br
1418,Stephany,Caldeira,PF,11948136300,1975-10-04,2025-06-08,Teixeira dos Dourados,AP,96170285303,True,50.0,309,*********03,s***@yahoo.com.br
2050,Pereira Soluções e Sistemas S/A,,PJ,(31) 95698-2165,2003-07-12,2025-06-08,Alves de Minas,RO,31954602000101,True,22.0,309,************01,p***@empresa.com.br
